orderid,itemid,userid,shopid,ctime,rating_star,satisfaction_label
150993688216719,5359370169,470310041,140163451,2023-11-25 18:47:17,3,Neutral
149766338225471,5359370169,107756389,140163451,2023-11-05 14:23:10,5,Very Satisfied
144417698256189,5359370169,218350007,140163451,2023-08-02 20:56:55,5,Very Satisfied
146846003204578,5359370169,212056804,140163451,2023-09-01 06:14:16,5,Very Satisfied
156010253294869,5359370169,488255313,140163451,2023-12-16 01:46:10,5,Very Satisfied
145128961212084,5359370169,265061377,140163451,2023-08-12 03:44:21,5,Very Satisfied
145728031215198,5359370169,1050141394,140163451,2023-08-22 13:30:50,5,Very Satisfied
145164851283299,5359370169,898083135,140163451,2023-08-17 17:59:18,5,Very Satisfied
145174965227992,5359370169,536497787,140163451,2023-08-15 12:43:11,5,Very Satisfied
144415688200844,5359370169,974031119,140163451,2023-08-07 13:05:35,5,Very Satisfied
145807385240612,5359370169,408457641,140163451,2023-08-26 16:10:28,5,Very Satisfied
147024086200896,5359370169,796179484,140163451,2023-09-01 23:02:30,5,Very Satisfied
149035356292700,5359370169,356583785,140163451,2023-10-02 21:17:07,5,Very Satisfied
150567679260053,5359370169,575588694,140163451,2023-10-15 18:42:35,5,Very Satisfied
150569107277801,5359370169,306122897,140163451,2023-10-13 23:18:30,5,Very Satisfied
150596901266250,5359370169,270873177,140163451,2023-10-17 18:43:04,5,Very Satisfied
147890954294453,5359370169,171465370,140163451,2023-09-12 08:54:46,5,Very Satisfied
147960055204507,5359370169,128505064,140163451,2023-09-16 13:29:02,5,Very Satisfied
147966122241268,5359370169,677279490,140163451,2023-09-18 18:59:32,5,Very Satisfied
149333055273697,5359370169,879179332,140163451,2023-09-29 10:33:44,5,Very Satisfied
149056264263847,5359370169,855680595,140163451,2023-09-28 13:22:45,5,Very Satisfied
151613470274082,5359370169,611141612,140163451,2023-10-26 17:31:54,5,Very Satisfied
151069292285488,5359370169,336916484,140163451,2023-11-05 10:04:22,5,Very Satisfied
153750798240737,5359370169,275477362,140163451,2023-11-30 06:57:18,5,Very Satisfied
154953335225654,5359370169,20579479,140163451,2023-12-06 16:50:41,5,Very Satisfied
155443741250758,5359370169,606788298,140163451,2023-12-07 10:33:12,5,Very Satisfied
156085844264460,5359370169,978136563,140163451,2023-12-21 20:37:29,5,Very Satisfied
156467015207603,5359370169,568697982,140163451,2023-12-22 13:21:57,5,Very Satisfied
154147423209384,5359370169,82037107,140163451,2023-11-27 10:25:36,5,Very Satisfied
154953335225654,5359370169,20579479,140163451,2023-12-06 16:50:41,5,Very Satisfied
155443741250758,5359370169,606788298,140163451,2023-12-07 10:33:12,5,Very Satisfied
156996803268711,5359370169,352354757,140163451,2024-01-01 09:26:48,5,Very Satisfied
157001713282949,5359370169,208741119,140163451,2023-12-31 08:21:38,5,Very Satisfied
156911971214225,5359370169,467479541,140163451,2024-01-16 14:33:56,5,Very Satisfied
159316830205504,5359370169,900060295,140163451,2024-01-25 17:48:29,5,Very Satisfied
160861084229505,5359370169,1179241139,140163451,2024-02-16 01:23:19,5,Very Satisfied
161625749234589,5359370169,469803836,140163451,2024-02-23 13:31:41,5,Very Satisfied
163094713290305,5359370169,569073448,140163451,2024-03-06 18:35:43,5,Very Satisfied
163155653202799,5359370169,800065985,140163451,2024-03-17 11:54:53,5,Very Satisfied
162900814221954,5359370169,951072185,140163451,2024-03-29 08:11:29,5,Very Satisfied
153676963285852,5359370169,1018167149,140163451,2023-11-17 20:19:20,4,Satisfied
156142925298316,5359370169,1038857007,140163451,2023-12-18 23:00:44,4,Satisfied
156009943276132,5359370169,1037481916,140163451,2023-12-14 15:12:53,4,Satisfied
160074803251308,5359370169,537755890,140163451,2024-03-15 03:49:41,4,Satisfied
165040734216378,5359370169,1085304791,140163451,2024-04-09 08:43:35,4,Satisfied
155403613255399,5359370169,943180757,140163451,2023-12-09 20:56:53,3,Neutral
144359127299912,5359370169,279481298,140163451,2023-08-03 13:42:38,5,Very Satisfied
145126158202515,5359370169,161365566,140163451,2023-08-09 15:44:59,2,Dissatisfied
144016779261932,5359370169,46791027,140163451,2023-07-30 08:48:35,5,Very Satisfied
143971993217093,5359370169,144965366,140163451,2023-07-28 18:26:07,5,Very Satisfied
143619261204509,5359370169,335786732,140163451,2023-07-31 19:02:47,5,Very Satisfied
143612782284942,5359370169,1007445388,140163451,2023-07-28 22:16:35,5,Very Satisfied
143391586225638,5359370169,297008641,140163451,2023-07-28 17:30:37,5,Very Satisfied
143081661298638,5359370169,47760438,140163451,2023-07-23 10:36:30,5,Very Satisfied
143128295270983,5359370169,92137082,140163451,2023-07-20 18:46:02,5,Very Satisfied
143136586251219,5359370169,31594448,140163451,2023-07-20 16:57:53,5,Very Satisfied
144399983241452,5359370169,117844345,140163451,2023-08-09 21:16:55,4,Satisfied
143053077207414,5359370169,41232321,140163451,2023-07-18 23:58:08,5,Very Satisfied
143056085221086,5359370169,144672955,140163451,2023-07-17 21:25:51,5,Very Satisfied
143049663244158,5359370169,216993521,140163451,2023-07-18 15:18:51,5,Very Satisfied
143210882223164,5359370169,355866992,140163451,2023-07-19 14:40:56,5,Very Satisfied
143204762249522,5359370169,92067241,140163451,2023-07-19 14:40:18,5,Very Satisfied
143108806292408,5359370169,291390571,140163451,2023-07-20 14:09:41,5,Very Satisfied
143054971284761,5359370169,148967969,140163451,2023-07-18 11:46:46,5,Very Satisfied
143049720252773,5359370169,506343751,140163451,2023-07-17 13:30:52,5,Very Satisfied
143049858224386,5359370169,981402801,140163451,2023-07-17 20:36:40,4,Satisfied
142709900204468,5359370169,293685669,140163451,2023-07-15 15:40:58,3,Neutral
140882412297067,5359370169,130749518,140163451,2023-07-13 05:13:34,5,Very Satisfied
145944515259717,5359370169,218369880,140163451,2023-08-26 08:21:56,5,Very Satisfied
141487136260040,5359370169,884662822,140163451,2023-06-30 20:07:49,5,Very Satisfied
140892448217907,5359370169,259584808,140163451,2023-06-25 19:33:01,5,Very Satisfied
140934923204842,5359370169,43929378,140163451,2023-06-24 11:36:06,5,Very Satisfied
140851613270154,5359370169,216380630,140163451,2023-06-25 16:40:42,5,Very Satisfied
139714888249990,5359370169,30865738,140163451,2023-06-17 09:57:52,5,Very Satisfied
139718964223933,5359370169,6496701,140163451,2023-06-14 12:52:01,5,Very Satisfied
139724459250336,5359370169,181546502,140163451,2023-06-12 05:04:28,5,Very Satisfied
138319241296743,5359370169,55916515,140163451,2023-06-11 06:03:47,5,Very Satisfied
139685916259757,5359370169,200171916,140163451,2023-06-09 03:41:09,4,Satisfied
139710512231119,5359370169,376412156,140163451,2023-06-13 10:43:34,4,Satisfied
138654474230691,5359370169,18141293,140163451,2023-06-05 23:53:06,5,Very Satisfied
138687038213746,5359370169,696539767,140163451,2023-06-09 15:44:12,5,Very Satisfied
138684631214736,5359370169,66491716,140163451,2023-06-01 11:08:06,5,Very Satisfied
138183088282100,5359370169,28997653,140163451,2023-05-28 19:22:46,5,Very Satisfied
136915298289645,5359370169,25883756,140163451,2023-05-09 16:24:58,5,Very Satisfied
137337384293679,5359370169,887328791,140163451,2023-05-12 17:57:50,5,Very Satisfied
135539493208928,5359370169,41407163,140163451,2023-04-24 17:01:20,5,Very Satisfied
134907516211344,5359370169,100400018,140163451,2023-04-19 13:44:18,5,Very Satisfied
134292363269456,5359370169,9527654,140163451,2023-04-06 16:59:41,5,Very Satisfied
134051477277073,5359370169,466796038,140163451,2023-04-10 16:31:59,5,Very Satisfied
133320462201145,5359370169,15350478,140163451,2023-03-29 00:42:19,5,Very Satisfied
132065312265028,5359370169,171782489,140163451,2023-03-20 21:57:38,5,Very Satisfied
131243937207210,5359370169,842955022,140163451,2023-04-11 00:08:15,1,Very Dissatisfied
132300681252711,5359370169,204501263,140163451,2023-03-17 17:41:56,5,Very Satisfied
132075558292150,5359370169,8244623,140163451,2023-03-12 15:38:28,5,Very Satisfied
131217477201840,5359370169,31370276,140163451,2023-03-04 13:57:10,5,Very Satisfied
131214559236100,5359370169,126271821,140163451,2023-03-04 18:56:43,5,Very Satisfied
131495716255738,5359370169,124239229,140163451,2023-03-07 21:31:40,5,Very Satisfied
131759790237791,5359370169,66391474,140163451,2023-03-11 14:20:59,5,Very Satisfied
131603594218307,5359370169,228436102,140163451,2023-03-12 11:48:39,5,Very Satisfied
131504971267147,5359370169,197190393,140163451,2023-03-08 19:15:05,5,Very Satisfied
131232284289614,5359370169,253819753,140163451,2023-03-04 20:38:41,5,Very Satisfied
131510560230686,5359370169,127539637,140163451,2023-03-07 22:14:00,5,Very Satisfied
131242753235983,5359370169,747221035,140163451,2023-03-11 18:03:39,5,Very Satisfied
126894340242072,5359370169,27346643,140163451,2023-01-19 19:55:47,5,Very Satisfied
127045482251390,5359370169,71698033,140163451,2023-01-15 18:03:17,5,Very Satisfied
126030064275562,5359370169,55298596,140163451,2023-01-24 02:42:56,5,Very Satisfied
123839779140352,5359370169,32810604,140163451,2022-12-08 20:08:26,5,Very Satisfied
123922054208995,5359370169,227936857,140163451,2022-12-20 02:57:52,5,Very Satisfied
107957343605622,5359370169,85931540,140163451,2022-06-12 00:49:30,5,Very Satisfied
77239948257932,5359370169,80974672,140163451,2021-06-23 18:20:56,5,Very Satisfied
90308801441097,5359370169,103107084,140163451,2021-11-17 21:39:17,5,Very Satisfied
88932094028040,5359370169,142791939,140163451,2021-10-31 18:38:48,5,Very Satisfied
71348446306685,5359370169,14311230,140163451,2021-04-09 20:38:46,5,Very Satisfied
89303432395431,5359370169,116347320,140163451,2021-11-05 19:18:04,5,Very Satisfied
102269060361512,5359370169,265871066,140163451,2022-04-03 13:58:31,5,Very Satisfied
120124082206041,5359370169,26821828,140163451,2022-10-28 19:33:48,5,Very Satisfied
126771339144172,5359370169,229045242,140163451,2023-01-19 18:28:23,5,Very Satisfied
102513427563825,5359370169,55348732,140163451,2022-04-26 13:34:40,5,Very Satisfied
126021927193235,5359370169,481139413,140163451,2023-01-04 16:33:22,5,Very Satisfied
105396683311412,5359370169,195213609,140163451,2022-05-15 08:33:28,5,Very Satisfied
103691298371675,5359370169,99491005,140163451,2022-04-23 10:54:38,5,Very Satisfied
77117126501798,5359370169,283828822,140163451,2021-07-10 20:56:22,5,Very Satisfied
87651681336422,5359370169,242435017,140163451,2021-10-18 21:59:44,5,Very Satisfied
90329103410805,5359370169,179743694,140163451,2021-11-16 04:49:57,5,Very Satisfied
106004059393093,5359370169,225179081,140163451,2022-05-18 10:48:49,5,Very Satisfied
110265174171539,5359370169,77332941,140163451,2022-07-08 14:56:54,5,Very Satisfied
